Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
2870;Q1;3.0;9.4;10.2;18.1;21.1;8.3;0.7;1.2;11.0;18.8;11.3;19.2;
2870;Q2;15.5;11.4;14.1;29.9;45.2;14.6;2.5;3.5;18.9;28.6;19.8;28.9;
2870;Q3;25.0;25.2;24.9;43.6;57.9;38.9;15.4;11.1;37.1;43.0;31.0;38.9;
2870;Q4;51.8;38.7;36.1;56.4;71.5;56.0;18.5;21.0;58.5;72.0;58.4;80.1;
2870;Max;87.3;63.1;78.2;90.7;101.1;71.0;27.1;35.1;96.2;156.1;71.8;120.1;
2870;Mn;20.0;15.5;20.4;37.1;54.6;30.0;10.5;7.9;24.9;40.9;25.3;33.1;
2870;Md;28.6;23.1;24.6;38.9;50.1;30.9;10.3;10.8;33.4;49.2;30.1;46.0;
2870;S;27.96;18.43;19.47;21.85;25.53;22.27;9.26;10.65;25.83;36.54;22.65;35.82;
2870;Cv;0.98;0.80;0.79;0.56;0.51;0.72;0.90;0.99;0.77;0.74;0.75;0.78;
C929I;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C929I;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;31.3
C929I;Q1;0.4;0.3;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.9;1.2;3.7;99.1
C929I;Q2;4.8;5.9;12.6;1.7;0.0;0.0;0.0;0.0;0.3;4.6;10.8;26.0;169.3
C929I;Q3;20.7;13.8;21.0;6.3;1.3;0.1;0.0;0.0;1.7;12.2;19.2;32.6;203.5
C929I;Q4;61.6;43.7;47.0;14.6;4.7;1.1;0.3;1.1;4.6;24.1;49.3;66.0;274.1
C929I;Max;131.2;419.7;105.9;142.9;10.9;18.1;2.2;5.0;29.6;83.0;261.2;186.2;583.3
C929I;Mn;8.3;9.2;16.9;3.2;0.6;0.0;0.0;0.0;1.1;8.0;14.2;30.5;183.2
C929I;Md;27.8;37.9;25.0;12.7;2.3;1.1;0.1;0.7;3.2;13.9;36.8;44.4;205.8
C929I;S;35.73;82.02;25.21;28.79;3.27;3.34;0.42;1.48;6.00;17.51;62.11;46.84;126.91
C929I;Cv;1.29;2.17;1.01;2.26;1.44;3.16;2.84;2.18;1.86;1.26;1.69;1.06;0.62
C430E;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C430E;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.2
C430E;Q1;10.9;1.2;8.9;1.6;0.0;0.0;0.0;0.0;0.0;2.0;5.6;21.6;224.9
C430E;Q2;27.7;23.6;25.4;6.2;0.0;0.0;0.0;0.0;1.0;6.5;25.9;34.4;318.3
C430E;Q3;50.5;48.5;49.9;16.2;4.9;0.0;0.0;0.2;5.7;30.1;47.4;60.4;417.0
C430E;Q4;129.3;115.2;86.8;33.2;15.5;0.7;0.0;8.1;22.7;63.3;95.5;122.1;559.2
C430E;Max;260.3;292.7;354.9;84.1;49.9;6.5;8.4;61.9;65.9;211.7;174.4;297.4;787.4
C430E;Mn;32.1;35.8;35.7;8.4;1.4;0.0;0.0;0.0;2.7;15.0;38.1;53.2;343.7
C430E;Md;60.8;66.0;59.6;19.8;7.2;0.5;0.4;6.9;12.3;34.8;54.5;67.9;390.7
C430E;S;66.52;83.69;74.20;24.49;11.47;1.36;1.59;15.81;18.42;46.59;54.04;63.44;178.93
C430E;Cv;1.09;1.27;1.25;1.24;1.59;2.64;3.78;2.31;1.50;1.34;0.99;0.93;0.46
C139E;N;30;30;30;29;30;30;30;30;30;30;30;30;29
C139E;Min;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.6;7.8;4.0;86.7
C139E;Q1;5.1;2.0;3.0;3.9;0.3;0.0;0.0;0.0;0.2;9.4;23.2;16.5;234.9
C139E;Q2;15.5;21.8;10.0;10.4;1.5;0.3;0.0;0.0;3.1;20.3;32.1;45.0;314.3
C139E;Q3;55.1;31.2;30.4;15.8;5.6;0.9;0.4;0.8;8.2;38.5;53.2;75.5;361.5
C139E;Q4;110.1;113.5;56.0;27.4;10.1;2.2;1.9;2.2;21.3;60.6;95.5;124.4;472.5
C139E;Max;140.0;272.9;162.2;99.5;35.4;9.5;9.0;9.0;52.0;167.1;335.8;291.0;786.7
C139E;Mn;23.3;26.8;21.1;12.5;3.5;0.6;0.2;0.4;7.2;33.6;40.0;65.4;334.9
C139E;Md;47.3;57.4;33.2;18.5;6.6;1.6;1.1;1.4;11.7;40.8;69.7;80.2;362.5
C139E;S;47.55;77.94;39.52;22.91;9.03;2.70;2.06;2.32;15.02;38.51;79.83;72.23;154.49
C139E;Cv;1.01;1.36;1.19;1.24;1.37;1.68;1.94;1.70;1.28;0.94;1.14;0.90;0.43
C449C;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C449C;Min;0.2;0.0;0.6;0.4;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.6;104.8
C449C;Q1;3.4;1.3;9.5;1.9;0.1;0.0;0.0;0.0;0.0;0.6;9.5;10.2;157.4
C449C;Q2;14.5;13.5;20.3;5.0;1.3;0.0;0.0;0.0;1.0;8.2;20.9;20.7;192.4
C449C;Q3;32.4;34.8;34.2;10.6;2.8;0.3;0.0;0.1;2.6;15.7;27.0;46.3;230.6
C449C;Q4;54.7;74.2;46.0;23.8;7.0;1.1;0.1;1.0;10.5;38.0;58.7;71.8;282.8
C449C;Max;136.4;119.8;254.0;38.2;16.6;7.6;0.7;41.3;37.2;104.2;115.7;208.8;467.8
C449C;Mn;21.2;19.7;28.1;8.7;2.4;0.0;0.0;0.0;2.0;10.0;24.1;28.6;211.2
C449C;Md;31.5;35.4;37.8;11.6;3.6;0.9;0.1;2.0;6.8;18.7;34.1;43.2;225.6
C449C;S;33.25;37.20;47.47;10.87;4.07;1.92;0.17;7.56;11.54;22.78;30.89;42.71;82.26
C449C;Cv;1.06;1.05;1.26;0.94;1.14;2.10;2.79;3.70;1.70;1.22;0.91;0.99;0.36
C447A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
C447A;Min;1.4;0.0;2.2;4.9;0.3;0.0;0.0;0.0;0.0;0.0;5.5;4.2;307.7
C447A;Q1;20.6;22.8;28.3;12.9;3.1;0.7;0.2;0.8;4.2;10.1;33.6;28.8;368.0
C447A;Q2;52.0;39.6;38.3;24.2;13.4;3.5;0.8;1.2;6.6;32.4;59.8;59.2;450.7
C447A;Q3;90.0;77.1;57.1;35.8;17.9;11.2;4.8;3.7;13.6;45.6;81.7;92.1;574.8
C447A;Q4;161.2;123.8;99.9;54.2;32.6;22.5;15.0;8.1;23.4;80.7;116.0;130.9;610.2
C447A;Max;213.1;249.4;179.6;134.0;47.0;38.9;23.8;33.8;99.7;140.7;260.4;252.3;931.6
C447A;Mn;65.1;45.8;54.1;30.1;15.1;10.2;2.2;2.8;8.2;38.4;71.7;68.2;539.3
C447A;Md;84.4;71.1;61.4;38.9;18.7;11.0;6.2;5.2;16.1;46.5;81.1;82.2;522.7
C447A;S;65.79;58.96;44.61;32.16;14.68;11.38;7.82;7.47;19.64;38.91;58.93;59.19;149.58
C447A;Cv;0.78;0.83;0.73;0.83;0.79;1.03;1.27;1.45;1.22;0.84;0.73;0.72;0.29
C429I;N;30;30;30;29;30;30;30;30;30;30;30;30;29
C429I;Min;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0
C429I;Q1;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.3;0.6;64.2
C429I;Q2;2.0;6.8;3.2;0.6;0.0;0.0;0.0;0.0;0.0;2.2;2.0;11.2;91.6
C429I;Q3;12.3;13.5;6.8;3.2;0.2;0.0;0.0;0.0;0.9;7.1;20.2;30.4;130.1
C429I;Q4;23.9;32.8;23.5;17.9;1.4;0.0;0.0;0.0;9.9;18.8;39.1;67.8;215.7
C429I;Max;135.2;115.0;101.2;35.6;8.4;1.9;1.5;31.0;19.2;65.4;212.8;140.2;348.2
C429I;Mn;4.3;10.1;4.1;1.7;0.0;0.0;0.0;0.0;0.3;5.2;6.3;15.9;102.2
C429I;Md;16.6;19.9;14.7;7.4;1.1;0.1;0.1;1.3;3.6;11.5;26.3;30.3;131.6
C429I;S;27.98;27.04;23.65;10.83;2.24;0.36;0.27;5.68;5.65;17.08;44.96;34.45;80.82
C429I;Cv;1.68;1.36;1.61;1.46;2.09;3.68;5.48;4.47;1.58;1.49;1.71;1.14;0.61
2465;N;22;22;22;22;22;22;22;22;22;23;23;23;22
2465;Min;2.8;3.3;0.0;6.1;15.4;3.2;0.0;0.0;5.0;13.6;8.0;1.7;352.1
2465;Q1;12.6;11.6;15.7;24.8;34.9;20.2;2.2;2.4;15.0;22.6;24.1;21.6;408.2
2465;Q2;25.3;25.1;23.2;34.5;54.3;36.7;8.9;12.3;23.1;49.3;36.6;36.7;430.7
2465;Q3;39.0;31.0;27.1;50.2;77.3;50.8;14.6;21.0;28.8;71.5;49.1;44.5;476.2
2465;Q4;71.9;48.4;46.9;63.7;92.9;60.5;29.8;39.3;43.4;94.1;81.4;72.4;548.7
2465;Max;99.6;67.7;75.1;83.7;150.0;89.2;86.6;56.6;69.0;128.3;169.6;122.1;812.2
2465;Mn;30.4;29.3;25.7;40.3;59.7;44.8;10.7;14.2;26.1;57.0;41.3;41.1;451.0
2465;Md;38.3;30.9;30.3;44.5;65.7;43.0;16.7;20.5;28.1;59.1;51.8;45.6;479.4
2465;S;28.11;18.92;19.73;20.95;33.13;22.66;19.53;17.37;16.48;33.82;37.45;30.22;102.31
2465;Cv;0.73;0.61;0.65;0.47;0.50;0.53;1.17;0.85;0.59;0.57;0.72;0.66;0.21
5796;N;29;29;30;30;30;30;30;30;30;30;30;29;28
5796;Min;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;219.7
5796;Q1;7.0;15.6;13.4;29.8;4.2;0.0;0.0;0.0;1.7;11.6;17.8;17.2;387.5
5796;Q2;36.5;41.9;24.4;43.7;17.5;0.4;0.0;0.0;14.7;36.7;63.4;35.2;473.1
5796;Q3;75.8;53.8;39.7;55.2;48.8;2.9;0.3;0.1;28.8;84.6;78.0;81.2;567.3
5796;Q4;128.9;80.9;67.5;82.5;78.5;18.8;1.8;4.5;42.9;102.6;154.8;195.7;665.3
5796;Max;278.5;221.9;138.7;187.0;125.1;56.9;48.8;96.7;142.8;219.3;292.6;384.9;1033.8
5796;Mn;47.7;46.9;31.8;52.3;32.1;1.2;0.2;0.0;23.5;57.5;69.3;52.2;524.0
5796;Md;68.1;52.7;41.6;59.7;38.7;8.7;2.4;4.5;26.8;67.3;85.7;94.5;548.1
5796;S;65.83;44.91;35.86;42.82;34.53;14.72;8.87;17.56;29.76;57.12;74.92;96.51;190.72
5796;Cv;0.97;0.85;0.86;0.72;0.89;1.69;3.72;3.87;1.11;0.85;0.87;1.02;0.35
5783;N;30;30;30;30;30;30;30;30;30;30;30;30;30
5783;Min;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;254.5
5783;Q1;19.0;7.2;7.6;23.6;1.4;0.0;0.0;0.0;1.3;6.1;16.7;19.9;371.3
5783;Q2;30.9;27.1;16.8;36.2;15.1;0.3;0.0;0.0;13.1;33.7;63.0;31.0;452.8
5783;Q3;49.9;57.8;37.1;51.6;32.9;3.2;0.0;0.7;31.6;70.2;87.6;99.5;548.6
5783;Q4;134.1;83.2;61.5;79.9;62.8;19.6;0.6;3.7;49.1;99.9;125.2;201.8;688.8
5783;Max;272.1;187.4;142.6;174.1;100.5;70.7;48.7;48.7;101.4;245.5;361.1;310.5;940.6
5783;Mn;45.7;45.4;23.6;46.4;19.5;1.2;0.0;0.1;25.2;63.0;74.0;37.7;517.2
5783;Md;65.7;49.9;35.8;54.0;30.5;9.9;2.4;5.3;26.9;68.3;91.1;99.0;538.8
5783;S;66.42;42.72;34.87;40.94;29.65;18.25;9.09;13.42;25.72;64.32;85.65;97.57;186.69
5783;Cv;1.01;0.86;0.97;0.76;0.97;1.84;3.75;2.53;0.95;0.94;0.94;0.99;0.35
2030;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2030;Min;0.0;3.7;0.0;8.4;27.0;5.8;0.0;0.8;2.2;3.7;2.5;1.9;344.8
2030;Q1;11.7;15.7;14.3;22.2;40.3;18.1;6.8;3.8;12.8;14.6;19.0;12.0;420.4
2030;Q2;19.1;25.6;21.1;41.6;50.7;23.8;20.3;12.3;24.0;43.5;37.5;25.7;486.6
2030;Q3;38.7;36.0;26.6;61.8;70.4;35.0;27.0;22.6;33.3;68.6;51.9;51.5;513.2
2030;Q4;60.1;60.3;50.0;79.4;95.5;66.0;52.5;54.1;59.5;79.2;75.7;92.9;577.6
2030;Max;106.5;85.3;105.5;130.2;164.5;118.6;136.9;102.7;79.4;127.7;144.8;154.2;859.6
2030;Mn;29.4;28.7;25.3;46.4;54.5;31.5;22.9;16.2;30.2;53.1;43.6;37.1;501.0
2030;Md;37.1;35.5;30.2;54.6;67.4;40.1;29.9;30.1;32.9;55.3;49.5;49.5;512.1
2030;S;30.96;22.47;21.52;32.72;34.94;27.74;29.00;33.06;21.93;36.54;34.80;41.77;101.91
2030;Cv;0.83;0.63;0.71;0.60;0.52;0.69;0.97;1.10;0.67;0.66;0.70;0.84;0.20
0016A;N;30;30;29;30;30;30;28;30;29;29;30;30;26
0016A;Min;0.0;0.0;0.2;4.3;0.1;0.0;0.0;0.0;2.7;5.8;0.0;0.0;283.2
0016A;Q1;2.1;3.4;4.6;13.9;16.2;5.5;2.3;8.1;40.1;31.9;5.0;6.0;405.8
0016A;Q2;12.7;12.3;17.6;26.2;40.7;10.7;5.1;25.0;61.6;46.1;33.3;17.3;467.2
0016A;Q3;24.7;26.1;29.2;38.7;60.4;19.4;10.4;45.2;80.0;61.6;42.3;39.6;532.4
0016A;Q4;56.8;44.0;42.6;51.5;81.8;48.0;20.9;74.7;109.0;107.5;96.6;65.0;604.1
0016A;Max;135.6;117.6;89.3;91.9;152.2;109.0;91.1;119.1;268.9;330.8;157.6;117.5;653.3
0016A;Mn;17.8;17.7;20.6;31.8;53.2;13.6;5.6;34.9;63.8;49.8;34.6;29.3;499.0
0016A;Md;29.4;28.0;27.9;37.1;54.4;25.1;15.3;42.4;77.3;74.8;52.9;36.5;500.1
0016A;S;33.09;30.00;23.94;25.63;36.84;27.76;21.09;34.40;55.51;66.65;48.02;33.82;95.67
0016A;Cv;1.12;1.07;0.86;0.69;0.68;1.10;1.38;0.81;0.72;0.89;0.91;0.93;0.19
9981A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9981A;Min;0.0;0.3;0.1;4.1;1.1;0.5;0.3;0.0;0.1;2.1;0.0;1.1;339.7
9981A;Q1;1.8;8.9;3.5;18.7;26.5;2.7;1.2;7.6;23.9;21.8;6.9;6.3;422.0
9981A;Q2;13.4;16.2;13.4;26.7;34.8;7.9;4.1;21.4;43.9;44.9;32.7;14.9;457.6
9981A;Q3;29.7;29.2;31.0;50.6;52.0;15.7;9.3;35.3;54.4;69.1;60.1;37.9;530.2
9981A;Q4;67.2;43.0;62.2;75.4;75.3;51.8;24.5;55.2;99.7;124.9;95.1;79.0;588.3
9981A;Max;139.5;72.9;88.9;185.3;229.3;167.9;90.9;123.7;199.2;248.7;206.6;133.3;768.2
9981A;Mn;20.6;25.7;17.6;41.0;38.0;12.0;5.2;26.9;50.6;52.5;45.3;25.8;504.0
9981A;Md;32.8;27.8;30.3;48.4;57.6;24.8;15.0;33.3;62.2;77.9;59.9;40.7;510.8
9981A;S;34.79;22.33;28.14;40.88;54.41;34.23;20.62;28.34;46.65;66.79;56.52;40.63;99.10
9981A;Cv;1.06;0.80;0.93;0.84;0.94;1.38;1.37;0.85;0.75;0.86;0.94;1.00;0.19
9381I;N;17;18;17;18;18;18;18;19;19;18;18;18;15
9381I;Min;0.3;2.3;0.0;2.9;7.9;4.3;0.0;1.2;2.2;0.0;0.2;4.1;203.5
9381I;Q1;7.4;3.9;6.2;23.5;41.6;20.1;1.0;6.5;13.1;10.4;11.8;10.9;288.3
9381I;Q2;11.1;6.9;14.9;32.7;52.1;32.8;10.5;17.3;26.0;25.7;22.9;16.0;325.2
9381I;Q3;21.1;19.4;23.3;40.7;59.3;43.8;17.4;31.6;38.1;46.4;31.5;26.0;392.5
9381I;Q4;34.0;29.7;39.2;61.4;83.8;70.1;41.5;45.9;48.8;74.3;35.6;40.1;467.3
9381I;Max;44.7;43.3;54.3;86.1;126.2;104.8;75.0;75.8;92.3;79.6;69.7;69.1;486.3
9381I;Mn;18.5;13.3;17.2;39.1;55.9;38.6;14.5;27.4;34.0;36.2;27.9;25.3;348.3
9381I;Md;19.1;16.2;22.1;41.4;60.7;43.5;20.4;26.7;34.2;39.5;27.1;25.7;362.0
9381I;S;13.17;13.02;16.49;21.29;28.56;27.94;22.03;19.59;21.84;26.41;17.79;17.42;85.98
9381I;Cv;0.69;0.81;0.74;0.51;0.47;0.64;1.08;0.73;0.64;0.67;0.66;0.68;0.24
8368U;N;24;24;24;25;25;25;25;25;25;25;25;25;24
8368U;Min;0.0;0.0;0.2;5.8;5.9;0.0;0.2;0.0;1.9;0.8;0.7;0.2;242.5
8368U;Q1;4.5;3.3;6.5;18.0;29.0;14.7;6.9;3.9;19.6;16.6;8.6;6.8;282.1
8368U;Q2;6.8;5.8;9.9;26.9;39.3;30.6;16.9;14.1;26.9;29.3;12.8;11.8;341.6
8368U;Q3;13.7;18.6;26.2;35.7;57.2;55.3;26.6;42.6;37.9;54.2;21.3;19.0;387.9
8368U;Q4;42.2;26.7;33.1;60.5;93.3;77.8;41.4;68.4;53.1;76.3;35.5;35.3;467.1
8368U;Max;78.4;46.2;60.1;140.9;125.9;137.3;107.7;97.9;90.4;135.4;54.7;62.1;540.8
8368U;Mn;9.7;12.2;19.2;31.8;44.6;41.7;25.1;29.4;34.0;36.7;15.2;13.5;352.1
8368U;Md;18.8;14.9;21.2;39.2;57.3;46.1;25.7;34.0;35.7;46.7;22.0;19.2;378.2
8368U;S;20.48;13.33;16.54;28.99;34.32;33.78;22.33;30.32;21.75;33.46;16.76;16.03;93.41
8368U;Cv;1.09;0.90;0.78;0.74;0.60;0.73;0.87;0.89;0.61;0.72;0.76;0.84;0.25
3260B;N;28;29;29;29;29;29;29;29;29;29;29;29;28
3260B;Min;0.0;0.3;0.0;6.9;2.8;0.0;0.0;0.0;0.0;0.0;4.5;0.3;159.6
3260B;Q1;5.2;9.7;5.0;21.0;10.3;2.0;0.0;1.3;4.2;15.0;15.0;10.3;266.8
3260B;Q2;12.2;19.1;12.9;29.1;34.0;7.3;0.7;2.7;12.1;38.1;22.6;16.5;321.8
3260B;Q3;26.4;27.1;20.4;41.7;44.9;15.3;2.7;5.6;19.9;52.9;42.6;39.2;376.7
3260B;Q4;46.7;31.9;31.9;59.9;68.1;40.7;6.9;21.0;31.1;65.0;61.5;66.6;403.7
3260B;Max;92.4;86.7;99.3;92.0;135.7;103.0;40.1;50.8;46.2;151.0;108.6;142.5;543.0
3260B;Mn;17.6;23.5;13.7;37.4;42.4;11.4;1.8;3.6;15.7;49.7;39.5;26.1;351.5
3260B;Md;25.7;25.1;23.3;39.3;43.8;24.0;6.6;8.9;18.0;48.2;39.3;40.9;342.2
3260B;S;24.21;19.28;23.91;21.41;32.85;29.35;11.45;11.48;14.29;33.73;27.53;38.55;87.38
3260B;Cv;0.94;0.77;1.03;0.54;0.75;1.22;1.73;1.29;0.79;0.70;0.70;0.94;0.26
8416;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8416;Min;0.0;0.0;0.7;2.7;0.1;0.0;0.0;0.0;0.0;4.1;0.0;0.0;241.9
8416;Q1;5.1;4.7;5.5;8.6;13.6;3.6;0.2;2.5;18.9;15.8;5.6;5.8;346.3
8416;Q2;11.7;23.4;7.8;21.5;21.0;6.3;1.7;10.7;37.1;28.8;20.7;18.6;394.3
8416;Q3;41.8;40.8;32.1;38.3;36.2;14.1;4.2;15.9;52.6;55.6;37.0;43.1;453.3
8416;Q4;80.8;66.5;63.5;60.1;65.4;27.1;11.0;28.6;121.3;128.0;103.7;98.3;639.7
8416;Max;104.2;106.1;126.3;154.3;143.2;140.0;44.9;110.3;259.8;336.9;194.0;206.8;976.6
8416;Mn;25.0;32.1;12.8;32.2;26.7;10.8;3.2;12.3;45.4;35.9;23.6;24.7;416.9
8416;Md;37.1;35.9;33.4;37.9;39.2;22.3;7.8;20.2;69.7;77.0;46.6;48.0;474.9
8416;S;35.57;28.85;37.60;36.58;36.73;34.04;12.23;25.33;67.74;89.40;51.11;51.70;177.12
8416;Cv;0.96;0.80;1.12;0.97;0.94;1.53;1.58;1.26;0.97;1.16;1.10;1.08;0.37
8414A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8414A;Min;0.0;0.0;0.7;1.5;0.0;0.3;0.0;0.0;0.0;3.7;0.0;0.0;236.9
8414A;Q1;4.2;4.8;3.3;11.7;15.9;3.7;0.3;2.3;15.9;11.5;6.7;6.5;308.8
8414A;Q2;15.1;22.7;7.8;23.9;24.5;8.0;0.9;4.6;33.9;31.5;22.1;15.8;379.8
8414A;Q3;33.4;37.8;27.7;45.2;37.0;13.1;5.7;11.2;59.0;49.7;34.6;44.2;503.1
8414A;Q4;75.6;57.1;70.6;63.8;62.2;24.0;13.8;30.1;98.5;107.2;113.9;80.9;576.2
8414A;Max;132.6;112.0;104.2;118.5;134.1;76.9;126.4;125.6;275.2;339.4;196.1;186.9;1043.1
8414A;Mn;21.3;31.1;13.4;32.2;31.5;11.3;3.0;9.0;44.3;44.6;25.7;24.8;398.5
8414A;Md;37.0;34.3;29.5;39.8;38.5;17.6;11.5;16.5;62.8;71.9;50.9;47.6;458.0
8414A;S;37.36;28.09;31.35;32.42;33.13;20.15;25.21;24.71;59.50;84.36;55.62;52.23;168.30
8414A;Cv;1.01;0.82;1.06;0.81;0.86;1.15;2.19;1.50;0.95;1.17;1.09;1.10;0.37
2422;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2422;Min;0.8;1.6;0.0;6.4;8.3;0.0;0.0;0.0;2.3;3.2;0.1;1.9;238.5
2422;Q1;15.8;9.2;4.5;23.2;21.9;8.4;1.3;1.1;8.6;24.2;14.3;16.3;347.7
2422;Q2;27.3;13.0;12.3;35.6;37.5;18.0;5.0;9.6;18.6;41.3;31.4;27.7;393.3
2422;Q3;40.4;29.8;18.9;57.6;51.4;32.7;8.8;15.1;27.4;54.7;51.2;53.1;456.5
2422;Q4;65.9;43.9;38.6;63.6;75.5;48.9;26.5;25.6;51.0;93.1;86.7;105.9;525.5
2422;Max;125.7;73.7;95.5;105.4;162.7;96.2;52.9;68.0;106.8;142.1;166.7;153.4;698.7
2422;Mn;37.4;25.1;15.1;50.5;39.7;20.2;5.9;9.9;24.7;45.5;44.2;39.9;423.2
2422;Md;39.8;27.1;21.9;47.0;49.5;29.2;12.6;15.8;30.7;54.6;52.2;53.5;433.9
2422;S;29.62;20.33;21.57;25.48;32.68;23.59;15.24;17.11;26.99;37.78;43.25;43.46;102.70
2422;Cv;0.74;0.75;0.98;0.54;0.66;0.81;1.21;1.08;0.88;0.69;0.83;0.81;0.24
2539;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2539;Min;1.0;1.4;0.0;4.5;5.3;1.3;0.0;0.0;1.4;0.3;0.6;0.8;255.9
2539;Q1;12.2;7.8;5.1;20.7;23.4;6.0;1.9;1.5;15.3;28.2;14.8;16.7;361.2
2539;Q2;27.5;16.3;11.8;35.3;42.4;19.9;4.9;11.4;17.6;40.7;26.7;32.2;407.4
2539;Q3;37.2;27.4;16.3;47.8;50.6;26.4;12.3;18.9;30.8;54.5;47.2;54.8;452.2
2539;Q4;60.6;44.9;41.4;58.4;81.4;48.5;31.6;33.5;51.2;74.3;84.8;102.8;526.6
2539;Max;113.6;76.1;109.4;106.3;130.4;119.0;64.2;87.8;106.5;126.2;156.7;149.3;714.5
2539;Mn;29.5;21.8;14.9;39.1;45.5;24.0;5.6;14.7;24.4;48.1;38.2;43.6;421.8
2539;Md;36.5;26.2;23.2;43.4;52.6;29.6;14.7;21.0;31.6;52.4;50.6;53.2;435.0
2539;S;28.10;20.79;23.88;24.46;31.91;26.20;16.85;22.51;24.78;33.27;42.74;40.57;97.05
2539;Cv;0.77;0.79;1.03;0.56;0.61;0.88;1.14;1.07;0.78;0.64;0.84;0.76;0.22
2614;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2614;Min;0.7;1.5;0.0;7.3;5.7;0.0;0.0;0.0;1.8;0.6;0.0;0.2;219.7
2614;Q1;10.8;5.4;5.8;20.6;14.8;6.5;1.2;1.2;7.6;16.6;14.4;14.4;284.9
2614;Q2;18.2;14.1;10.9;29.5;30.7;16.2;3.3;4.8;19.0;38.0;23.0;25.3;342.1
2614;Q3;33.3;29.3;18.8;41.8;46.1;27.5;5.6;12.8;32.8;49.9;42.9;46.9;410.7
2614;Q4;56.3;41.5;37.2;51.4;72.4;38.5;25.3;27.8;45.6;86.1;81.2;90.6;467.6
2614;Max;105.6;71.6;90.7;84.1;138.9;79.9;60.0;45.6;73.2;133.5;154.4;128.9;578.3
2614;Mn;22.9;21.2;15.2;35.9;32.9;21.1;4.2;8.7;25.1;40.6;31.8;29.5;379.3
2614;Md;32.4;24.6;21.6;38.9;43.4;23.1;11.6;13.4;28.1;50.3;45.3;46.3;379.0
2614;S;26.56;19.53;22.25;20.92;31.19;17.97;16.69;13.65;21.01;35.26;36.57;37.51;94.45
2614;Cv;0.82;0.79;1.03;0.54;0.72;0.78;1.43;1.02;0.75;0.70;0.81;0.81;0.25
9390;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9390;Min;0.0;0.1;1.5;4.2;10.6;1.6;0.0;0.6;0.5;1.4;0.3;1.2;171.4
9390;Q1;7.2;5.4;8.8;15.0;21.1;16.5;1.7;5.4;10.7;9.6;15.3;12.0;287.3
9390;Q2;12.3;16.1;14.3;33.4;50.4;30.9;11.9;18.7;24.5;22.8;27.0;18.8;376.3
9390;Q3;19.0;27.4;21.3;49.4;60.9;43.9;19.6;28.4;31.5;43.6;33.6;24.1;426.9
9390;Q4;41.1;36.2;38.8;71.8;86.4;65.5;49.2;41.6;68.5;64.6;46.6;35.8;485.5
9390;Max;57.4;60.5;50.5;101.0;144.5;173.0;65.3;59.3;103.3;108.2;108.8;100.9;549.9
9390;Mn;14.0;23.2;18.5;37.0;54.5;40.0;15.0;22.4;29.2;29.4;30.7;21.5;419.0
9390;Md;20.6;21.9;21.7;43.9;58.4;45.3;22.1;24.2;37.2;37.6;33.9;26.5;393.2
9390;S;16.59;15.84;14.07;27.14;32.48;38.14;20.56;16.64;30.93;27.81;23.89;20.67;95.29
9390;Cv;0.81;0.72;0.65;0.62;0.56;0.84;0.93;0.69;0.83;0.74;0.71;0.78;0.24
9434;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9434;Min;0.0;0.0;0.0;3.8;5.2;0.0;0.3;0.1;0.0;0.6;0.4;0.7;182.9
9434;Q1;4.3;5.3;4.6;14.5;19.4;7.2;3.9;2.3;3.7;10.0;13.5;8.7;252.0
9434;Q2;10.1;14.0;9.8;28.1;31.8;13.4;7.6;6.6;15.4;23.4;19.0;12.9;275.4
9434;Q3;16.2;22.6;19.2;41.8;40.0;24.3;17.5;10.5;26.6;40.3;25.9;19.8;347.2
9434;Q4;35.2;33.3;31.1;49.1;68.8;54.7;33.9;30.2;55.0;60.7;43.0;32.5;409.0
