Indicativo;parámetro;enero;febrero;marzo;abril;mayo;junio;julio;agosto;septiembre;octubre;noviembre;diciembre;anual
C429I;Q3;5.9;9.5;3.6;2.1;0.2;0.0;0.0;0.0;0.7;4.6;10.2;10.1;31.9
C429I;Q4;16.9;15.3;17.1;14.4;1.3;0.0;0.0;0.0;7.1;11.4;20.9;27.4;53.2
C429I;Max;46.2;61.0;53.2;20.4;6.8;1.0;1.5;18.5;13.7;47.0;136.0;45.0;136.0
C429I;Mn;3.1;6.6;3.0;1.3;0.0;0.0;0.0;0.0;0.3;2.7;5.3;9.6;27.8
C429I;Md;8.6;11.3;9.1;4.9;0.9;0.1;0.1;0.8;2.9;7.4;18.4;13.1;36.7
C429I;S;12.10;15.52;13.52;7.07;1.87;0.20;0.27;3.41;4.58;11.91;32.22;13.14;28.60
C429I;Cv;1.41;1.37;1.49;1.43;2.06;3.26;5.48;4.19;1.59;1.62;1.75;1.01;0.78
2465;N;22;22;22;22;22;22;22;22;22;23;23;23;22
2465;Min;1.2;2.2;0.0;4.5;8.0;2.0;0.0;0.0;2.8;6.1;3.4;0.9;19.8
2465;Q1;6.5;5.9;7.6;7.1;11.6;10.9;2.2;1.4;4.6;10.1;7.9;7.5;22.2
2465;Q2;9.4;8.3;10.0;11.5;14.7;16.7;4.5;7.1;8.3;12.2;11.6;11.5;26.3
2465;Q3;13.2;10.9;11.3;14.8;19.6;24.0;7.5;12.1;15.7;16.2;15.2;13.4;30.7
2465;Q4;18.2;16.9;13.3;18.1;27.6;29.8;21.9;21.8;18.9;19.5;22.8;18.4;34.7
2465;Max;30.5;20.1;21.1;20.9;31.4;40.8;29.4;31.5;32.5;40.7;31.6;26.5;40.8
2465;Mn;11.0;9.4;10.7;12.7;18.4;20.5;6.0;9.4;11.5;15.2;12.0;13.1;28.6
2465;Md;12.2;10.5;10.8;12.9;18.5;20.9;9.7;11.1;12.3;15.5;14.6;12.7;28.9
2465;S;7.47;5.39;4.54;5.02;7.46;10.73;9.36;9.22;7.59;7.35;7.46;6.87;6.39
2465;Cv;0.61;0.51;0.42;0.39;0.40;0.51;0.96;0.83;0.62;0.48;0.51;0.54;0.22
5796;N;29;29;30;30;30;30;30;30;30;30;30;29;28
5796;Min;0.0;0.0;0.0;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.5
5796;Q1;2.7;9.6;5.6;8.4;2.3;0.0;0.0;0.0;1.0;5.9;12.5;7.5;36.8
5796;Q2;13.5;14.3;11.6;15.0;7.7;0.3;0.0;0.0;12.5;17.7;23.4;14.5;46.4
5796;Q3;24.3;20.2;19.8;22.3;15.7;2.0;0.3;0.1;21.0;29.2;35.8;27.8;55.5
5796;Q4;37.2;25.5;26.6;29.3;31.3;13.4;1.8;4.2;25.6;40.3;44.0;47.0;69.5
5796;Max;72.8;69.0;49.3;71.5;55.4;39.5;42.6;48.7;98.7;56.4;129.5;87.7;129.5
5796;Mn;22.2;17.3;16.2;18.7;14.2;1.1;0.2;0.0;16.5;25.0;29.9;21.0;53.5
5796;Md;22.1;18.8;17.6;20.9;16.5;5.7;2.2;2.9;18.4;24.6;31.9;27.0;54.6
5796;S;17.89;13.84;12.85;15.21;15.44;9.09;7.74;8.94;20.01;16.36;26.16;22.03;21.00
5796;Cv;0.81;0.74;0.73;0.73;0.93;1.61;3.59;3.12;1.09;0.66;0.82;0.82;0.38
5783;N;30;30;30;30;30;30;30;30;30;30;30;30;30
5783;Min;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;26.9
5783;Q1;8.2;3.6;5.4;8.9;1.0;0.0;0.0;0.0;0.9;3.4;7.7;7.9;35.0
5783;Q2;15.6;11.1;8.9;14.4;8.1;0.2;0.0;0.0;9.9;13.7;25.6;15.0;43.1
5783;Q3;25.0;19.9;18.1;19.7;16.2;2.4;0.0;0.7;18.5;26.3;35.1;30.7;50.7
5783;Q4;33.8;32.5;25.9;29.4;24.5;10.4;0.6;3.6;25.9;37.9;63.4;43.5;69.5
5783;Max;54.5;44.2;41.8;49.6;42.3;55.1;46.5;47.9;69.5;69.3;109.3;60.6;109.3
5783;Mn;19.0;17.0;10.4;18.8;11.6;1.0;0.0;0.1;16.1;20.8;31.2;17.1;47.6
5783;Md;20.4;17.6;15.2;19.4;13.4;6.1;2.3;3.9;16.6;23.3;36.5;24.7;53.6
5783;S;14.49;13.16;11.76;11.20;11.74;11.61;8.65;10.10;16.23;19.00;30.27;18.16;21.18
5783;Cv;0.71;0.75;0.77;0.58;0.87;1.90;3.78;2.61;0.98;0.82;0.83;0.73;0.39
2030;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2030;Min;0.0;2.7;0.0;2.1;7.5;2.7;0.0;0.8;1.7;2.8;1.3;1.5;17.2
2030;Q1;4.1;5.9;6.4;6.2;13.2;7.9;3.9;3.5;5.2;6.2;6.7;4.5;25.3
2030;Q2;7.4;7.5;8.2;10.6;15.6;11.9;9.1;5.9;11.9;12.6;11.2;10.8;27.8
2030;Q3;12.0;12.3;12.1;16.7;19.6;16.1;17.1;10.7;14.3;19.0;15.2;15.2;34.2
2030;Q4;18.5;14.8;13.8;22.4;27.1;22.5;22.4;21.0;17.7;24.0;24.3;17.5;42.0
2030;Max;29.1;38.4;22.6;40.2;59.9;47.8;50.3;69.3;35.4;32.8;30.4;26.3;69.3
2030;Mn;9.1;11.3;10.2;11.1;17.3;13.6;12.1;9.1;13.2;16.1;13.2;13.7;30.2
2030;Md;11.3;11.4;10.5;14.4;20.7;15.9;15.3;13.1;13.0;15.8;14.4;12.7;34.2
2030;S;8.00;7.24;5.14;8.87;11.11;10.55;13.18;14.23;7.30;8.77;8.79;7.12;11.72
2030;Cv;0.71;0.63;0.49;0.62;0.54;0.66;0.86;1.09;0.56;0.56;0.61;0.56;0.34
0016A;N;30;30;29;30;30;30;28;30;29;29;30;30;26
0016A;Min;0.0;0.0;0.2;1.1;0.1;0.0;0.0;0.0;2.7;4.8;0.0;0.0;25.9
0016A;Q1;1.2;2.7;3.0;5.7;8.1;2.5;1.5;4.0;17.0;13.4;4.6;3.6;45.5
0016A;Q2;6.3;8.0;9.2;12.4;17.8;6.1;3.5;16.2;26.4;25.4;16.0;8.8;55.9
0016A;Q3;10.6;13.3;14.8;17.4;28.7;12.4;5.7;21.2;43.6;31.1;27.3;16.6;65.3
0016A;Q4;21.0;20.2;21.2;26.7;40.8;20.8;14.3;31.6;62.2;53.0;50.6;25.2;75.2
0016A;Max;33.3;46.5;46.5;39.2;55.6;57.3;50.6;77.2;138.4;101.9;97.0;55.8;138.4
0016A;Mn;7.8;11.0;12.4;14.9;23.8;8.1;4.4;18.2;34.1;27.1;24.4;14.2;60.6
0016A;Md;10.8;12.7;14.2;16.3;24.4;13.7;9.1;24.1;39.2;33.2;27.6;15.9;62.2
0016A;S;9.93;11.13;11.99;10.30;16.13;15.57;12.03;22.81;28.44;23.00;24.39;14.44;22.88
0016A;Cv;0.92;0.88;0.84;0.63;0.66;1.14;1.32;0.95;0.73;0.69;0.88;0.91;0.37
9981A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9981A;Min;0.0;0.3;0.1;1.3;0.5;0.4;0.2;0.0;0.1;1.2;0.0;0.8;37.6
9981A;Q1;1.4;4.5;1.3;9.6;7.8;2.0;0.9;5.2;12.8;10.0;2.5;2.5;48.1
9981A;Q2;8.6;9.6;7.1;15.4;16.6;4.0;2.9;9.9;21.5;21.6;18.4;10.2;54.3
9981A;Q3;16.4;12.5;16.7;20.7;23.1;7.4;5.8;18.6;35.6;34.7;30.3;16.0;67.1
9981A;Q4;26.3;25.0;27.9;28.4;34.8;19.9;16.4;35.2;50.5;55.0;58.9;35.3;88.1
9981A;Max;40.9;51.8;65.4;73.7;88.0;37.6;43.5;54.5;140.8;119.7;114.5;58.9;140.8
9981A;Mn;12.0;11.1;11.6;18.4;20.6;4.5;3.7;13.9;27.7;31.3;24.7;12.4;58.3
9981A;Md;14.2;14.4;16.5;20.0;24.2;10.6;9.1;19.2;35.7;35.9;31.0;17.8;68.8
9981A;S;12.49;13.01;16.24;14.52;19.91;11.63;11.75;16.01;31.76;29.75;28.07;16.84;27.50
9981A;Cv;0.88;0.90;0.98;0.73;0.82;1.10;1.29;0.83;0.89;0.83;0.90;0.94;0.40
9381I;N;17;18;17;18;18;18;18;19;19;18;18;18;15
9381I;Min;0.3;1.2;0.0;2.1;3.8;4.3;0.0;1.2;2.2;0.0;0.2;2.2;11.0
9381I;Q1;3.5;2.3;3.4;6.9;12.6;7.5;1.0;5.0;6.5;5.2;4.2;3.9;22.9
9381I;Q2;5.1;3.2;5.5;10.5;16.7;12.5;5.6;8.0;9.4;8.7;7.1;7.7;24.7
9381I;Q3;8.8;7.2;8.2;18.2;20.7;17.7;8.4;16.9;14.0;13.1;12.6;9.7;26.9
9381I;Q4;12.9;11.5;11.9;23.9;32.9;23.5;17.6;19.6;24.3;21.5;17.6;13.2;40.2
9381I;Max;18.6;24.2;24.2;25.8;50.1;24.8;69.2;26.9;44.2;29.0;33.5;18.5;69.2
9381I;Mn;6.8;5.2;7.5;14.6;19.3;16.2;7.3;11.2;11.2;10.9;10.7;9.4;25.8
9381I;Md;8.0;7.1;8.5;14.8;21.3;15.4;11.7;12.4;14.8;12.9;11.0;9.2;30.2
9381I;S;5.30;5.92;6.57;7.61;11.52;6.76;16.35;7.58;10.84;8.51;8.33;4.61;13.56
9381I;Cv;0.66;0.83;0.77;0.51;0.54;0.44;1.40;0.61;0.73;0.66;0.76;0.50;0.45
8368U;N;24;24;24;25;25;25;25;25;25;25;25;25;24
8368U;Min;0.0;0.0;0.1;2.0;2.7;0.0;0.2;0.0;0.8;0.8;0.7;0.1;19.5
8368U;Q1;2.1;1.8;2.7;6.1;11.3;5.0;5.2;3.0;7.5;7.4;3.1;2.8;25.9
8368U;Q2;3.6;3.3;5.8;9.2;12.2;12.0;10.0;7.2;12.1;10.3;5.2;5.7;33.3
8368U;Q3;5.2;6.7;11.0;15.9;18.6;25.9;19.2;23.8;16.5;21.6;10.1;7.6;36.9
8368U;Q4;13.2;9.3;16.2;19.1;28.9;35.2;25.9;33.2;24.3;26.5;12.6;11.0;50.7
8368U;Max;27.7;23.2;34.3;50.7;72.0;54.1;82.4;44.8;41.3;59.6;34.3;19.1;82.4
8368U;Mn;4.3;5.2;8.4;13.0;15.6;18.5;14.8;14.7;15.5;16.4;8.5;6.3;35.0
8368U;Md;6.9;6.0;9.5;14.4;20.7;20.5;17.3;17.7;15.6;18.2;9.7;7.2;38.7
8368U;S;6.58;5.26;7.72;11.30;16.50;14.88;16.62;14.75;9.54;13.27;8.75;4.92;14.57
8368U;Cv;0.95;0.88;0.81;0.79;0.80;0.73;0.96;0.83;0.61;0.73;0.90;0.68;0.38
3260B;N;28;29;29;29;29;29;29;29;29;29;29;29;28
3260B;Min;0.0;0.3;0.0;3.4;1.5;0.0;0.0;0.0;0.0;0.0;2.1;0.3;15.3
3260B;Q1;2.8;3.6;3.2;8.0;5.7;1.6;0.0;1.2;2.0;7.1;5.6;5.6;21.5
3260B;Q2;5.4;7.7;5.6;12.0;9.8;4.2;0.7;2.5;5.5;14.6;11.2;9.9;25.8
3260B;Q3;9.3;10.4;9.4;13.7;17.1;10.0;2.7;3.8;10.9;16.7;12.2;12.1;29.5
3260B;Q4;15.4;17.9;14.0;18.9;26.7;25.6;6.8;8.9;15.0;23.9;17.7;21.7;36.8
3260B;Max;27.2;26.7;39.1;27.3;52.5;61.7;27.9;25.6;23.6;89.6;31.2;34.3;89.6
3260B;Mn;6.6;9.2;7.4;12.4;14.6;7.2;1.5;2.8;9.9;15.3;11.8;11.2;27.1
3260B;Md;8.4;10.6;10.0;13.6;16.5;12.7;4.3;5.8;9.3;17.5;12.0;13.2;31.2
3260B;S;6.65;7.18;9.25;5.98;12.47;14.67;7.24;7.01;6.85;15.81;6.63;8.71;15.38
3260B;Cv;0.79;0.68;0.92;0.44;0.75;1.16;1.69;1.21;0.74;0.90;0.55;0.66;0.49
8416;N;29;30;30;30;30;30;30;30;30;30;30;30;29
8416;Min;0.0;0.0;0.6;1.3;0.1;0.0;0.0;0.0;0.0;3.7;0.0;0.0;19.1
8416;Q1;3.3;3.3;2.9;4.5;5.8;2.2;0.2;1.7;9.1;9.1;2.6;2.9;38.5
8416;Q2;7.5;13.5;5.7;9.5;10.1;3.9;1.5;7.7;19.8;14.1;9.4;7.9;55.5
8416;Q3;13.5;20.7;12.0;14.1;17.7;8.1;3.6;10.0;30.1;24.9;17.5;19.5;76.7
8416;Q4;32.4;29.3;25.8;20.9;27.9;18.6;8.4;19.0;56.3;59.0;40.1;36.8;119.4
8416;Max;66.2;62.8;64.9;105.6;63.6;128.7;43.8;76.7;134.4;178.2;66.4;78.2;178.2
8416;Mn;10.6;17.0;6.6;11.7;12.7;6.3;2.0;9.3;26.5;17.7;15.5;14.3;61.6
8416;Md;17.0;18.6;15.1;16.9;17.9;14.0;6.5;12.7;38.0;37.5;20.2;20.7;76.4
8416;S;17.64;14.84;17.42;20.63;15.64;25.24;11.48;15.33;38.06;45.55;19.84;21.77;42.10
8416;Cv;1.04;0.80;1.15;1.22;0.87;1.81;1.77;1.21;1.00;1.21;0.98;1.05;0.55
8414A;N;30;30;30;30;30;30;30;30;30;30;30;30;30
8414A;Min;0.0;0.0;0.7;0.7;0.0;0.3;0.0;0.0;0.0;1.4;0.0;0.0;27.6
8414A;Q1;3.0;3.5;2.2;5.1;6.5;2.4;0.3;2.1;7.8;8.1;2.9;3.9;43.6
8414A;Q2;8.9;12.7;4.5;10.0;10.7;4.6;0.8;3.5;14.5;19.4;13.0;9.4;52.4
8414A;Q3;17.0;19.7;11.5;15.3;21.1;9.1;4.0;8.2;39.3;25.8;18.5;16.8;71.0
8414A;Q4;34.8;29.7;25.3;27.5;29.7;16.1;7.8;13.9;55.7;64.4;43.8;44.8;93.5
8414A;Max;71.6;48.5;67.2;48.3;58.9;56.5;123.0;82.8;175.9;153.3;77.8;90.9;175.9
8414A;Mn;12.7;15.4;8.5;12.7;12.5;5.9;2.3;5.2;24.3;22.6;15.6;11.7;65.2
8414A;Md;19.0;17.4;13.8;16.6;18.2;10.3;9.7;11.0;35.3;34.2;22.7;21.9;71.3
8414A;S;19.02;13.18;15.08;13.26;14.61;11.60;23.89;16.69;36.77;36.05;22.77;24.27;35.43
8414A;Cv;1.00;0.76;1.09;0.80;0.80;1.13;2.47;1.51;1.04;1.05;1.00;1.11;0.50
2422;N;30;30;30;29;30;30;30;30;30;30;30;30;29
2422;Min;0.4;0.9;0.0;4.7;4.5;0.0;0.0;0.0;1.4;2.6;0.1;0.4;17.6
2422;Q1;6.0;4.6;2.1;6.8;6.7;4.5;0.9;0.8;5.3;7.3;6.6;5.3;22.0
2422;Q2;10.2;6.4;4.2;11.7;12.7;6.9;2.6;5.5;8.3;12.7;13.0;12.0;28.1
2422;Q3;13.8;8.3;9.5;14.8;18.4;12.3;5.3;10.0;12.6;18.3;17.1;16.1;33.9
2422;Q4;19.8;14.6;11.3;17.7;23.3;21.0;13.5;18.3;23.2;22.5;21.7;23.2;44.4
2422;Max;33.4;22.2;23.1;44.4;38.7;37.2;44.9;46.4;56.3;47.0;54.9;49.2;56.3
2422;Mn;11.7;7.3;7.4;12.1;17.2;8.6;4.1;6.8;10.3;16.0;14.8;13.0;31.4
2422;Md;12.7;9.1;7.5;14.4;16.6;12.2;7.9;10.2;14.9;16.4;16.2;15.8;33.1
2422;S;8.11;5.84;5.97;9.26;8.88;9.67;10.54;10.51;13.04;9.68;11.87;12.16;11.31
2422;Cv;0.64;0.64;0.79;0.64;0.54;0.80;1.33;1.03;0.88;0.59;0.73;0.77;0.34
2539;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2539;Min;0.6;0.8;0.0;3.1;3.6;1.0;0.0;0.0;1.0;0.3;0.6;0.2;17.1
2539;Q1;4.7;3.4;3.0;8.4;9.2;3.4;1.1;1.2;6.6;9.8;6.3;5.8;21.9
2539;Q2;10.7;6.0;5.1;11.2;14.2;10.2;3.2;6.5;10.5;15.3;10.6;12.7;26.1
2539;Q3;12.1;9.7;8.2;13.5;18.4;14.4;6.9;14.7;13.3;17.9;17.1;18.0;33.5
2539;Q4;15.5;14.6;12.2;17.6;22.9;18.8;15.4;20.7;24.4;21.3;23.6;24.4;44.2
2539;Max;28.7;20.5;33.6;33.4;46.3;40.4;49.3;54.2;60.5;38.2;48.5;38.0;60.5
2539;Mn;11.5;7.1;6.0;12.5;16.3;12.5;4.4;10.0;12.1;16.4;12.5;16.1;31.4
2539;Md;11.5;8.5;8.3;13.0;17.2;13.2;9.2;12.9;15.5;16.2;15.3;15.9;32.3
2539;S;7.05;5.32;7.33;6.02;9.46;10.42;11.27;13.02;13.22;8.05;10.93;10.15;11.56
2539;Cv;0.61;0.62;0.88;0.46;0.55;0.79;1.22;1.01;0.85;0.50;0.71;0.64;0.36
2614;N;30;30;30;30;30;30;30;30;30;30;30;30;30
2614;Min;0.2;1.1;0.0;4.0;3.3;0.0;0.0;0.0;1.6;0.6;0.0;0.2;15.6
2614;Q1;5.1;2.0;2.3;9.4;6.3;3.2;0.9;0.9;4.4;8.5;5.5;5.7;22.0
2614;Q2;8.4;4.9;4.9;10.8;9.3;7.3;2.2;3.8;9.8;12.6;10.2;11.1;25.1
2614;Q3;12.2;10.1;8.6;13.2;15.7;10.1;3.9;7.9;11.9;17.6;14.7;15.5;29.0
2614;Q4;17.9;16.3;11.3;17.5;24.1;18.1;9.9;12.9;23.3;23.2;23.7;20.8;40.2
2614;Max;28.0;22.8;19.4;22.2;42.0;31.1;29.2;19.9;44.3;50.5;51.4;38.2;51.4
2614;Mn;10.0;8.3;7.3;11.4;11.0;8.7;3.1;5.5;11.1;15.3;11.9;12.2;26.4
2614;Md;11.2;9.2;7.3;12.8;14.8;10.3;6.0;6.9;14.3;17.0;15.0;14.7;30.0
2614;S;7.22;7.22;5.07;5.00;9.92;7.69;8.00;5.87;11.66;10.91;10.86;9.80;9.50
2614;Cv;0.64;0.78;0.69;0.39;0.67;0.75;1.33;0.86;0.81;0.64;0.72;0.67;0.32
9390;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9390;Min;0.0;0.1;0.8;3.2;4.1;0.7;0.0;0.5;0.5;1.4;0.3;0.7;10.0
9390;Q1;3.4;3.2;4.2;5.3;8.0;6.9;1.6;3.9;4.6;5.1;5.0;4.0;21.9
9390;Q2;5.4;6.0;6.3;11.1;14.1;9.6;7.9;10.6;8.1;8.3;9.4;7.3;27.6
9390;Q3;8.1;10.8;8.1;14.8;22.6;15.5;12.4;14.1;18.0;14.4;13.1;10.1;34.1
9390;Q4;10.6;14.7;14.0;20.5;28.6;28.5;16.8;18.4;29.2;21.7;18.8;14.0;39.4
9390;Max;17.8;22.1;31.6;42.6;47.2;68.8;35.1;36.2;41.8;40.0;42.9;29.8;68.8
9390;Mn;6.1;8.4;7.1;13.1;17.1;12.8;11.2;13.1;11.1;12.4;11.0;8.2;30.3
9390;Md;7.2;9.0;9.4;14.2;19.0;17.7;10.8;12.8;15.6;14.0;13.1;9.4;31.4
9390;S;4.72;6.23;7.23;9.57;11.50;14.65;8.72;8.54;12.24;10.22;9.48;6.11;11.30
9390;Cv;0.65;0.69;0.77;0.67;0.60;0.83;0.81;0.67;0.79;0.73;0.73;0.65;0.36
9434;N;30;30;30;30;30;30;30;30;30;30;30;30;30
9434;Min;0.0;0.0;0.0;1.4;2.7;0.0;0.2;0.1;0.0;0.5;0.4;0.6;17.2
9434;Q1;2.4;2.8;2.5;6.3;7.4;3.7;2.0;1.0;1.7;5.0;6.2;3.4;23.8
9434;Q2;5.7;5.8;4.1;11.3;12.7;7.4;5.7;3.8;6.3;8.3;7.9;5.1;31.0
9434;Q3;7.9;10.4;7.3;16.4;19.3;12.8;10.3;6.8;16.3;12.5;11.8;9.9;38.4
9434;Q4;12.8;18.2;15.8;22.3;26.3;20.5;15.1;13.8;26.8;26.5;17.2;15.1;45.0
9434;Max;23.2;29.0;32.5;57.9;46.2;64.5;57.7;51.9;70.8;45.4;43.3;24.2;70.8
9434;Mn;6.5;6.7;5.2;13.2;16.1;10.6;7.2;4.5;9.8;11.0;9.1;6.5;35.3
9434;Md;7.7;9.8;9.2;16.8;17.5;13.7;10.7;9.4;16.0;14.8;12.4;9.0;36.6
9434;S;6.27;8.05;9.23;12.61;11.57;13.67;11.87;12.46;16.90;12.89;10.06;6.33;13.79
9434;Cv;0.82;0.82;1.00;0.75;0.66;1.00;1.11;1.32;1.06;0.87;0.81;0.71;0.38
